Player,Age,Year,Tm,Pos,G,GS,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,G_per36,GS_per36,MP_per36,FG_per36,FGA_per36,3P_per36,3PA_per36,2P_per36,2PA_per36,FT_per36,FTA_per36,ORB_per36,DRB_per36,TRB_per36,AST_per36,STL_per36,BLK_per36,TOV_per36,PF_per36,PTS_per36,Cluster,PC1,PC2,PC3
Anthony Davis,31,2024,DAL,C,51,51,1706,470,910,35,124,435,786,286,369,134,456,590,181,59,110,113,98,1261,1.0762016412661195,1.0762016412661195,36.0,9.917936694021101,19.202813599062136,0.738569753810082,2.6166471277842906,9.17936694021102,16.586166471277842,6.035169988276671,7.786635404454866,2.827667057444314,9.62250879249707,12.450175849941385,3.8194607268464247,1.2450175849941383,2.321219226260258,2.384525205158265,2.0679953106682296,26.609613130128956,2,6.17705746058201,3.22887371228744,-1.0173085616137296
Anthony Edwards,19,2021,MIN,SG,72,55,2314,505,1211,171,520,334,691,211,272,59,277,336,211,82,36,160,129,1392,1.1201382886776146,0.8556611927398445,36.0,7.856525496974935,18.84010371650821,2.660328435609334,8.089887640449438,5.1961970613656,10.750216076058773,3.2826274848746757,4.231633535004322,0.9178910976663786,4.309420916162489,5.227312013828868,3.2826274848746757,1.2757130509939498,0.5600691443388073,2.4891961970613656,2.006914433880726,21.65600691443388,2,2.20503733472104,-2.0137263381394273,0.9703910446400704
Anthony Edwards,20,2022,MIN,SG,72,72,2466,549,1245,215,602,334,643,220,280,62,281,343,275,105,46,190,164,1533,1.051094890510949,1.051094890510949,36.0,8.014598540145986,18.175182481751825,3.1386861313868613,8.788321167883211,4.875912408759124,9.386861313868613,3.2116788321167884,4.087591240875913,0.9051094890510949,4.102189781021898,5.007299270072992,4.014598540145985,1.532846715328467,0.6715328467153284,2.773722627737226,2.3941605839416056,22.37956204379562,2,2.2608277118038216,-2.350663727043026,1.3091033156136285
Anthony Edwards,21,2023,MIN,SG,79,79,2842,707,1541,213,578,494,963,319,422,47,411,458,350,125,58,259,186,1946,1.0007037297677692,1.0007037297677692,36.0,8.955665024630543,19.520056298381423,2.698099929627023,7.321604503870514,6.257565095003518,12.198451794510909,4.040816326530612,5.345531315974666,0.5953553835327234,5.2061928219563685,5.801548205489093,4.433497536945813,1.5833919774806473,0.7346938775510203,3.2807881773399012,2.3560872624912035,24.650246305418722,2,4.121578247005529,-1.9264407492166433,1.9709173146720815
Anthony Edwards,23,2024,MIN,SG,79,79,2871,721,1612,320,811,401,801,415,496,61,389,450,359,91,51,249,150,2177,0.9905956112852664,0.9905956112852664,36.0,9.040752351097177,20.213166144200628,4.012539184952978,10.169278996865202,5.028213166144201,10.043887147335424,5.2037617554858935,6.219435736677116,0.7648902821316614,4.877742946708464,5.6426332288401255,4.501567398119122,1.141065830721003,0.6394984326018809,3.1222570532915364,1.8808777429467083,27.29780564263323,2,4.297486926166076,-3.2379206854951685,2.0791908444606984
Anthony Lamb,25,2023,GSW,SF,62,4,1195,148,314,73,199,75,115,46,60,56,159,215,96,28,20,54,134,415,1.8677824267782426,0.1205020920502092,36.0,4.45857740585774,9.459414225941423,2.199163179916318,5.9949790794979085,2.2594142259414225,3.4644351464435146,1.3857740585774059,1.8075313807531381,1.687029288702929,4.789958158995816,6.476987447698745,2.8920502092050206,0.8435146443514645,0.6025104602510459,1.6267782426778243,4.0368200836820085,12.502092050209205,0,-2.9803100693877234,0.49893958065066485,-0.98987733303899
Aron Baynes,34,2021,TOR,C,53,31,980,134,304,27,103,107,201,29,41,87,186,273,47,17,23,46,119,324,1.9469387755102041,1.1387755102040815,36.0,4.922448979591837,11.16734693877551,0.9918367346938776,3.783673469387755,3.9306122448979592,7.383673469387754,1.0653061224489797,1.506122448979592,3.1959183673469385,6.83265306122449,10.028571428571428,1.726530612244898,0.6244897959183673,0.8448979591836735,1.689795918367347,4.371428571428571,11.902040816326531,1,-1.7957557527376975,3.0255829781737478,-1.0605378087281994
Ausar Thompson,22,2024,DET,SF,59,48,1328,246,460,11,49,235,411,91,142,111,192,303,134,98,40,80,164,594,1.5993975903614457,1.3012048192771084,36.0,6.668674698795181,12.469879518072288,0.2981927710843374,1.3283132530120483,6.370481927710844,11.141566265060241,2.466867469879518,3.8493975903614457,3.0090361445783134,5.204819277108434,8.213855421686747,3.632530120481928,2.6566265060240966,1.0843373493975903,2.1686746987951806,4.445783132530121,16.102409638554217,1,0.7431335203646069,2.84134731651399,-1.0987723762943262
Austin Reaves,23,2022,LAL,SG,61,19,1418,146,318,53,167,93,151,99,118,45,148,193,110,29,20,40,87,444,1.5486600846262342,0.4823695345557123,36.0,3.7066290550070526,8.073342736248238,1.3455571227080394,4.239774330042313,2.3610719322990126,3.8335684062059237,2.5133991537376588,2.9957686882933707,1.1424541607898449,3.7574047954866012,4.8998589562764465,2.7926657263751764,0.7362482369534555,0.5077574047954866,1.0155148095909732,2.208744710860367,11.272214386459803,0,-2.8813152895311145,-0.04348648164878779,-0.14489813307043067
Austin Reaves,24,2023,LAL,SG,64,22,1843,259,490,86,216,173,274,229,265,33,160,193,215,33,19,99,108,833,1.2501356483993489,0.42973412913727616,36.0,5.059142702116115,9.571351058057516,1.679869777536625,4.219207813347802,3.37927292457949,5.352143244709713,4.47314161692892,5.176342919153554,0.6446011937059143,3.125339120998372,3.7699403147042867,4.1996744438415625,0.6446011937059143,0.3711340206185567,1.9338035811177428,2.109603906673901,16.271296798697776,0,-0.5282818265122396,-1.066677732231328,0.053355023853972824
Austin Reaves,26,2024,LAL,SG,73,73,2550,477,1037,200,531,277,506,321,366,61,268,329,421,81,22,177,151,1475,1.0305882352941178,1.0305882352941178,36.0,6.734117647058824,14.64,2.8235294117647056,7.496470588235294,3.9105882352941177,7.143529411764706,4.531764705882353,5.167058823529412,0.8611764705882353,3.783529411764706,4.644705882352941,5.943529411764706,1.1435294117647057,0.3105882352941176,2.498823529411765,2.131764705882353,20.823529411764707,2,1.7651684894058468,-2.442552678573343,1.7492951364350147
Austin Rivers,29,2022,DEN,SG,67,18,1480,146,350,79,231,67,119,32,44,19,95,114,90,51,6,54,121,403,1.6297297297297297,0.43783783783783786,36.0,3.5513513513513515,8.513513513513514,1.9216216216216218,5.618918918918919,1.6297297297297297,2.8945945945945946,0.7783783783783784,1.0702702702702704,0.4621621621621622,2.3108108108108105,2.772972972972973,2.1891891891891895,1.2405405405405405,0.14594594594594595,1.3135135135135136,2.943243243243243,9.802702702702703,0,-4.1679939771551355,-1.2231840171912227,-0.007345284878726653
Austin Rivers,30,2023,MIN,SG,52,10,1016,91,209,43,123,48,86,30,39,5,78,83,75,28,4,23,80,255,1.8425196850393701,0.3543307086614173,36.0,3.2244094488188972,7.405511811023622,1.5236220472440944,4.358267716535432,1.7007874015748032,3.047244094488189,1.0629921259842519,1.3818897637795275,0.17716535433070865,2.763779527559055,2.9409448818897634,2.6574803149606296,0.9921259842519685,0.14173228346456693,0.81496062992126,2.8346456692913384,9.03543307086614,0,-4.484234590848324,-0.7178105793914158,-1.297703700925159
Avery Bradley,31,2022,LAL,SG,62,45,1406,148,350,82,210,66,140,16,18,31,105,136,47,53,9,38,118,394,1.5874822190611666,1.1522048364153628,36.0,3.789473684210526,8.961593172119489,2.0995732574679944,5.376955903271693,1.6899004267425322,3.584637268847795,0.40967283072546234,0.46088193456614507,0.7937411095305833,2.6884779516358464,3.4822190611664294,1.2034139402560455,1.3570412517780939,0.23044096728307253,0.972972972972973,3.0213371266002844,10.088193456614508,0,-4.140823415328762,-0.8673784510138245,0.23635225350750846
Ayo Dosunmu,22,2022,CHI,SG,77,40,2110,278,535,70,186,208,349,53,78,27,187,214,256,60,29,108,182,679,1.313744075829384,0.6824644549763034,36.0,4.743127962085308,9.127962085308058,1.194312796208531,3.1734597156398103,3.5488151658767775,5.954502369668246,0.9042654028436019,1.3308056872037914,0.4606635071090047,3.190521327014218,3.651184834123223,4.367772511848341,1.0236966824644549,0.4947867298578199,1.8426540284360189,3.10521327014218,11.584834123222748,0,-2.1958555333783862,-0.36833322316680445,1.5040182525802717
Ayo Dosunmu,23,2023,CHI,SG,80,51,2098,281,570,59,189,222,381,66,82,45,175,220,206,62,26,99,182,687,1.372735938989514,0.8751191611058151,36.0,4.821734985700668,9.780743565300286,1.0123927550047664,3.2430886558627265,3.8093422306959006,6.537654909437559,1.1325071496663488,1.4070543374642517,0.7721639656816015,3.0028598665395614,3.775023832221163,3.5347950428979984,1.0638703527168731,0.446139180171592,1.6987607244995235,3.122974261201144,11.78836987607245,0,-2.0043468896027177,-0.19919069782261553,1.857016483991826
Ayo Dosunmu,25,2024,CHI,SG,46,26,1394,221,449,62,189,159,260,62,79,26,135,161,208,43,18,69,105,566,1.187948350071736,0.6714490674318507,36.0,5.7073170731707314,11.595408895265424,1.6011477761836443,4.880918220946915,4.106169296987088,6.714490674318508,1.6011477761836443,2.0401721664275465,0.6714490674318507,3.486370157819225,4.157819225251076,5.371592539454806,1.1104734576757531,0.4648493543758967,1.781922525107604,2.7116212338593972,14.616929698708752,0,-1.2865296336440304,-0.7839254928286752,-1.4383095027179404
Bam Adebayo,23,2021,MIA,C,64,64,2143,456,800,2,8,454,792,283,354,142,431,573,346,75,66,169,145,1197,1.075128324778348,1.075128324778348,36.0,7.6602893140457295,13.43910405972935,0.03359776014932338,0.1343910405972935,7.626691553896406,13.304713019132057,4.754083061129258,5.946803546430238,2.3854409706019597,7.2403173121791875,9.625758282781147,5.8124125058329446,1.2599160055996266,1.1087260849276714,2.8390107326178255,2.4358376108259447,20.108259449370042,1,3.7669101373199902,2.4125717728409812,0.6864710733930619
Bam Adebayo,24,2022,MIA,C,56,56,1825,406,729,0,6,406,723,256,340,137,427,564,190,80,44,148,171,1068,1.1046575342465754,1.1046575342465754,36.0,8.008767123287672,14.38027397260274,0.0,0.11835616438356165,8.008767123287672,14.261917808219179,5.04986301369863,6.706849315068494,2.702465753424658,8.423013698630138,11.125479452054794,3.747945205479452,1.5780821917808219,0.8679452054794521,2.9194520547945206,3.373150684931507,21.067397260273975,1,4.107947657472211,3.287295534460298,-0.4879475053723298
Bam Adebayo,25,2023,MIA,C,75,75,2598,602,1114,1,12,601,1102,324,402,184,504,688,240,88,61,187,208,1529,1.0392609699769053,1.0392609699769053,36.0,8.341801385681293,15.4364896073903,0.013856812933025403,0.16628175519630484,8.327944572748267,15.270207852193995,4.489607390300231,5.5704387990762125,2.5496535796766744,6.983833718244804,9.533487297921479,3.325635103926097,1.2193995381062355,0.8452655889145497,2.5912240184757502,2.8822170900692843,21.187066974595844,1,4.179508690955791,2.45054208953831,1.9639083270298225
Bam Adebayo,27,2024,MIA,C,78,78,2674,540,1113,79,221,461,892,251,328,185,564,749,337,98,53,161,162,1410,1.0501121914734481,1.0501121914734481,36.0,7.2700074794315634,14.984293193717278,1.06357516828721,2.975317875841436,6.206432311144353,12.008975317875842,3.3792071802543004,4.415856394913987,2.4906507105459985,7.593118922961855,10.083769633507853,4.537023186237846,1.319371727748691,0.7135377711293942,2.167539267015707,2.181002243829469,18.98279730740464,2,2.7055780430556946,1.312874433315614,2.5523144154730337
Ben McLemore,28,2022,POR,SG,64,6,1285,216,539,151,417,65,122,72,88,12,91,103,59,38,10,55,103,655,1.7929961089494164,0.16809338521400777,36.0,6.051361867704281,15.100389105058365,4.230350194552529,11.682490272373542,1.821011673151751,3.4178988326848248,2.0171206225680933,2.4653696498054476,0.33618677042801554,2.549416342412451,2.8856031128404673,1.6529182879377433,1.064591439688716,0.2801556420233463,1.5408560311284047,2.8856031128404673,18.35019455252918,0,-2.07162828207639,-3.3279851693893474,-1.1921609210396629
Ben Sheppard,23,2024,IND,SG,63,9,1228,120,287,68,199,52,88,24,27,44,133,177,85,38,14,22,125,332,1.8469055374592835,0.26384364820846906,36.0,3.5179153094462543,8.413680781758957,1.993485342019544,5.833876221498371,1.52442996742671,2.5798045602605866,0.7035830618892508,0.7915309446254072,1.2899022801302933,3.899022801302932,5.188925081433225,2.49185667752443,1.1140065146579805,0.41042345276872966,0.6449511400651466,3.664495114006515,9.732899022801304,0,-4.443650638954787,0.04262021972965408,-0.5384267383705146
Ben Simmons,24,2021,PHI,PG,58,58,1877,325,583,3,10,322,573,176,287,93,324,417,401,93,35,173,171,829,1.1124134256792755,1.1124134256792755,36.0,6.233351092168354,11.181672882258923,0.05753862546616942,0.19179541822056473,6.175812466702184,10.98987746403836,3.3755993606819397,5.504528502930208,1.783697389451252,6.214171550346297,7.9978689397975495,7.690996270644646,1.783697389451252,0.6712839637719766,3.31806073521577,3.2797016515716573,15.899840170484817,1,2.103220830510065,1.831769005219116,-0.2385145442209269
Ben Simmons,26,2023,BRK,PG,42,33,1105,133,235,0,2,133,233,25,57,40,223,263,256,54,24,97,139,291,1.3683257918552034,1.0751131221719457,36.0,4.3330316742081445,7.656108597285067,0.0,0.06515837104072399,4.3330316742081445,7.590950226244344,0.8144796380090498,1.8570135746606333,1.3031674208144797,7.265158371040724,8.568325791855203,8.34027149321267,1.7592760180995475,0.7819004524886878,3.160180995475113,4.528506787330317,9.48054298642534,1,-1.234079715741152,2.7655459250324,-2.093508285653999
Ben Simmons,28,2024,BRK,PG,51,24,1120,116,223,0,0,116,223,24,33,47,194,241,285,38,23,102,107,256,1.6392857142857142,0.7714285714285715,36.0,3.7285714285714286,7.167857142857143,0.0,0.0,3.7285714285714286,7.167857142857143,0.7714285714285715,1.0607142857142857,1.5107142857142857,6.235714285714286,7.746428571428572,9.160714285714285,1.2214285714285713,0.7392857142857143,3.2785714285714285,3.439285714285714,8.228571428571428,1,-1.7419087613907278,2.1706858160775817,-1.4554957777324022
Bennedict Mathurin,20,2023,IND,SG,78,17,2222,413,951,100,310,313,641,376,454,87,231,318,116,48,13,152,162,1302,1.2637263726372636,0.2754275427542754,36.0,6.691269126912691,15.407740774077409,1.6201620162016201,5.022502250225022,5.071107110711071,10.385238523852387,6.091809180918092,7.355535553555356,1.4095409540954096,3.7425742574257423,5.152115211521152,1.8793879387938794,0.7776777677767777,0.21062106210621062,2.462646264626463,2.6246624662466247,21.094509450945097,2,2.2578127215657218,-0.706973014956529,0.5503767907539386
Bennedict Mathurin,22,2024,IND,SF,72,49,2149,391,853,98,288,293,565,276,332,87,296,383,136,47,24,135,162,1156,1.2061423918101442,0.8208469055374593,36.0,6.550023266635645,14.289436947417403,1.6416938110749186,4.824569567240577,4.908329455560725,9.464867380176825,4.623545835272219,5.561656584457888,1.4574220567705911,4.958585388552816,6.416007445323406,2.2782689623080503,0.7873429502093997,0.40204746393671476,2.261516984644021,2.713820381572824,19.36528617961843,2,1.587682375586514,-0.14912784944920593,1.011374403532067
Bilal Coulibaly,20,2024,WAS,SF,59,59,1948,263,624,63,224,200,400,138,185,91,203,294,199,78,41,125,139,727,1.0903490759753593,1.0903490759753593,36.0,4.860369609856263,11.53182751540041,1.164271047227926,4.139630390143737,3.6960985626283365,7.392197125256673,2.5503080082135523,3.4188911704312117,1.6817248459958931,3.751540041067762,5.433264887063655,3.6776180698151952,1.4414784394250513,0.757700205338809,2.31006160164271,2.568788501026694,13.435318275154003,0,-0.5508262910398706,0.08928638230936883,0.4783645754718485
Bismack Biyombo,28,2021,CHO,C,66,36,1349,142,242,0,1,142,241,47,105,137,210,347,81,17,74,71,141,331,1.7613046701260193,0.9607116382505559,36.0,3.789473684210526,6.458117123795404,0.0,0.026686434395848776,3.789473684210526,6.431430689399555,1.2542624166048923,2.8020756115641214,3.6560415122312824,5.604151223128243,9.260192735359524,2.1616011860637507,0.4536693847294292,1.9747961452928096,1.894736842105263,3.7627872498146777,8.833209785025945,1,-2.1919418057991638,4.394745194977089,0.4905759343209866
Blake Griffin,31,2021,BRK,PF,46,30,1186,174,411,70,205,104,206,87,117,35,190,225,140,32,15,62,111,505,1.3962900505902192,0.9106239460370995,36.0,5.281618887015178,12.475548060708263,2.124789207419899,6.222596964586846,3.1568296795952784,6.252951096121417,2.640809443507589,3.5514333895446883,1.0623946037099494,5.767284991568297,6.829679595278247,4.249578414839798,0.9713322091062394,0.45531197301854975,1.8819561551433388,3.369308600337268,15.328836424957842,0,-0.8461362110900292,-0.08460223751811208,-1.6676658681101475
Blake Griffin,32,2022,BRK,C,56,24,958,133,313,38,145,95,168,55,76,60,168,228,105,27,14,31,95,359,2.104384133611691,0.9018789144050104,36.0,4.997912317327766,11.762004175365345,1.4279749478079333,5.448851774530272,3.569937369519833,6.313152400835073,2.066805845511482,2.8559498956158667,2.254697286012526,6.313152400835073,8.5678496868476,3.9457202505219207,1.0146137787056368,0.5260960334029228,1.1649269311064718,3.569937369519833,13.490605427974948,0,-1.5273299193970207,1.3355998122772397,-1.260787488047687
Bobby Portis,25,2021,MIL,C,66,7,1372,313,598,74,157,239,441,54,73,124,342,466,71,52,26,56,115,754,1.7317784256559767,0.18367346938775508,36.0,8.212827988338192,15.690962099125365,1.9416909620991254,4.1195335276967935,6.271137026239067,11.571428571428573,1.4169096209912537,1.9154518950437318,3.2536443148688043,8.973760932944607,12.22740524781341,1.8629737609329444,1.3644314868804666,0.6822157434402333,1.4693877551020407,3.017492711370262,19.784256559766764,1,0.8725601348940495,2.395969390399496,-0.7980409345286703
Bobby Portis,26,2022,MIL,C,72,59,2028,417,871,133,338,284,533,85,113,180,477,657,86,53,51,90,174,1052,1.2781065088757397,1.047337278106509,36.0,7.402366863905325,15.46153846153846,2.3609467455621305,6.0,5.041420118343195,9.461538461538462,1.5088757396449703,2.0059171597633134,3.195266272189349,8.467455621301776,11.662721893491124,1.5266272189349113,0.9408284023668639,0.9053254437869822,1.5976331360946745,3.088757396449704,18.674556213017752,1,0.7649342944451166,1.706685162967801,1.4533496447939611
Bobby Portis,27,2023,MIL,PF,70,22,1818,398,803,95,257,303,546,96,125,154,518,672,105,29,16,81,115,987,1.3861386138613863,0.43564356435643564,36.0,7.881188118811881,15.900990099009901,1.881188118811881,5.089108910891089,6.0,10.811881188118813,1.900990099009901,2.4752475247524752,3.049504950495049,10.257425742574258,13.306930693069306,2.0792079207920793,0.5742574257425742,0.31683168316831684,1.6039603960396038,2.277227722772277,19.544554455445542,1,1.3812694359225925,1.9995703338025055,0.5319682935634593
Bobby Portis,29,2024,MIL,PF,49,7,1244,277,595,65,178,212,417,61,73,90,321,411,104,35,26,57,94,680,1.4180064308681672,0.20257234726688103,36.0,8.016077170418006,17.218649517684888,1.8810289389067523,5.151125401929261,6.135048231511254,12.067524115755626,1.7652733118971062,2.112540192926045,2.604501607717042,9.289389067524114,11.893890675241156,3.009646302250804,1.0128617363344052,0.752411575562701,1.6495176848874598,2.720257234726688,19.678456591639872,1,1.2800098315420092,1.8862091443466444,-1.8544396487959396
